,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
124,Suna_Suna__From__Krishna_Cottage___resampled.mp3,69,3.796860851722172e-05,6.909087786085965e-06,1.2252947255669542e-05,8.825455064295368e-06,6.612206807721218e-06,1.0403498879346925e-05,1.4823173043193854e-05,1.013568170526882e-05,7.2524393988933345e-06,2.6747549996397277e-06,2.442127990208747e-06,1.4360448871392789e-06,1.2517369118312493e-06,1.4741773763411915e-06,1.2627703041714806e-06,1.2497163638171027e-06,9.881744411735105e-07,7.88597817693008e-07,1.7183218148947138e-06,4.806484854279512e-07,6.409439462634602e-07,8.163639576841517e-07,3.743912045816877e-07,2.3026046320185442e-07,4.716075395634197e-07,1.9270057630397611e-07,1.363440636602225e-07,2.692914834742192e-07,1.3411679302585242e-07,1.283536281071317e-07,7.266616928928215e-08,1.4404579432088112e-10,1.2891604973474054e-16,7.981451811059913e-18,1.685652804179326e-18,5.985128013187967e-19,3.02997772430489e-19,2.0316278525346823e-19,1.6300924944025478e-19,1.4272098770192443e-19,1.3969291843458744e-19,1.2405505405509464e-19,1.185675085972419e-19,1.256636805534113e-19,1.1960933095611446e-19,1.1166751577805374e-19,1.3779790245614502e-19,1.2043143602043703e-19,1.1974323536836395e-19,1.2456714747453213e-19,1.4505511332713313e-19,1.217415604982817e-19,1.3117791234778511e-19,1.380038670967547e-19,1.357316316264424e-19,1.1677876806967154e-19,1.1376085446258727e-19,1.500026830666573e-19,1.2428689791837768e-19,1.6305478606546087e-19,2.3043746829183927e-19,2.8236020327276316e-19,4.1474135116996865e-19,1.671474566208777e-19,2.47024369376044e-19,2.393017712674323e-19,2.3414599058567546e-19,5.025957994628758e-19,4.1010681202190767e-19
125,Sunn_Raha_Hai_resampled.mp3,69,2.892225006676025e-05,1.7721962831873436e-05,6.194154133615531e-06,1.9458215509423372e-05,7.75964454015069e-06,1.8772654285558698e-06,1.270119008261117e-06,1.1502509682686806e-06,9.266460922192409e-07,1.286169443931525e-06,1.1155830557588545e-06,6.553918194077198e-07,4.546955037369845e-07,3.545172020274365e-07,5.556277080883739e-07,3.448894389952137e-07,2.683332400415218e-07,2.2276833637797509e-07,1.4727225373468635e-07,1.4758502391220968e-07,8.458289751677462e-08,8.93224430656951e-08,8.740714792890787e-08,8.077169617080411e-08,8.521690993921087e-08,7.532878874392642e-08,7.429252879425432e-08,6.435877516082648e-08,6.27577287901552e-08,1.1019498840294286e-07,6.117407687494329e-08,1.8107443011649468e-10,1.3399215522526662e-16,6.9133341733520664e-18,1.29918057521555e-18,4.2032282098817673e-19,1.9959485875528008e-19,1.319011213681275e-19,1.06236285815734e-19,9.199280034834424e-20,8.285621828596176e-20,7.8614042175863e-20,7.670441884178557e-20,7.39644592239605e-20,7.362665743694296e-20,7.246699662375254e-20,7.194355767351671e-20,7.135437250331003e-20,7.445494813047109e-20,7.09642754020998e-20,7.439210356640209e-20,7.315606717587004e-20,7.574421695015883e-20,8.429438638228642e-20,7.25403172613515e-20,7.67644945196092e-20,7.444001766781431e-20,8.293950675908118e-20,8.713899926320106e-20,8.797861908724859e-20,8.325582513054177e-20,7.982975093074021e-20,9.176636886019698e-20,1.8860487882552374e-19,2.315265882539826e-19,1.620202852637973e-19,2.5200136095568237e-19,5.072584248839183e-19,4.082342303204292e-19
126,Surili_Akhiyon_Wale__From__Veer___resampled.mp3,69,7.086723287281516e-05,4.6891942342383944e-05,2.9769227555424284e-05,3.451364588343014e-05,1.8752512487558605e-05,1.014761241872417e-05,7.277743631795312e-06,3.950316232159391e-06,3.0174087919045316e-06,3.3358388603038814e-06,2.678841364886725e-06,2.340249240352863e-06,2.999970712450911e-06,2.5048969813099644e-06,1.3373718968552458e-06,1.704909178960497e-06,1.1167329121915542e-06,1.225040967369536e-06,2.1072613033511054e-06,1.1553954861957376e-06,1.2809936791394582e-06,6.676629853402833e-07,1.6595725382996465e-06,1.6454809043315276e-06,1.6315881313460962e-06,1.0836488113964241e-06,7.989497777294466e-07,3.3048695325871245e-07,1.8076579910502367e-07,1.4746804482011353e-07,1.0825166281657182e-07,3.4382384171561447e-10,2.1776586019471697e-16,1.1929207282221402e-17,2.5789492855969343e-18,9.773293913003709e-19,5.306333115882055e-19,3.69916095720216e-19,3.0084689317110555e-19,2.634038141004394e-19,2.525914808579857e-19,2.5380813658809007e-19,2.825044523048913e-19,2.678511673274243e-19,2.880132167250179e-19,2.6692232972827376e-19,2.40540873219171e-19,2.2919310933091794e-19,2.3028381493210853e-19,2.448739020508531e-19,2.3616941981310457e-19,2.170554211977863e-19,2.2251645846752957e-19,2.2216198683889303e-19,2.407626806082361e-19,2.3870355364940004e-19,2.311218083458998e-19,2.325454364473363e-19,2.2877041711654755e-19,2.4997044627187934e-19,2.8674624254923397e-19,2.6630926000393696e-19,3.1828217320478764e-19,2.877949653461279e-19,7.335962219926776e-19,4.656577416319732e-19,8.486531346261713e-19,1.5572935812326822e-18,1.2222868196833946e-18
127,Tera_Chehra__From__Sanam_Teri_Kasam___resampled.mp3,69,8.074229887383481e-05,8.55029559450354e-05,2.8059923137013104e-05,6.349858595875136e-05,1.7530968020708944e-05,1.319059974726364e-05,5.3806245710760924e-06,4.321189076753438e-06,1.6630428756497823e-05,1.0296292683456944e-05,8.641748940306118e-06,5.5457441496815524e-06,1.929033456149654e-06,2.725500998325048e-06,1.1462626002118453e-06,3.796747420460758e-06,2.0572653832414074e-06,3.975290764770616e-06,1.2859403214236667e-06,6.561404989963227e-07,5.094751622944727e-07,7.763653922326437e-07,9.316844713219032e-07,7.574139720941509e-07,7.557503873867621e-07,1.020800084850103e-06,7.108612916004536e-07,7.692732579666709e-07,4.923864705336769e-07,5.566396661488261e-07,3.6018371472526917e-07,1.7013973556517148e-09,7.964287855881996e-16,4.118629377267759e-17,7.75998505731139e-18,2.4751618749540924e-18,1.1172887162870571e-18,6.912400580432695e-19,5.135489724937075e-19,4.340402036125646e-19,4.137608350484169e-19,3.523969717992359e-19,3.5191473387598273e-19,3.3328282340461126e-19,3.2406743886040294e-19,3.1730827999960235e-19,3.126514667196436e-19,2.9102982884785133e-19,2.9787132317293326e-19,2.9118841731755144e-19,3.899907399157871e-19,3.5412062135024446e-19,3.715660530220241e-19,3.240828292841452e-19,3.0582642000442597e-19,3.0714572775431414e-19,3.4868479675153716e-19,3.818905288401414e-19,5.07541172273738e-19,4.386015843442547e-19,3.6709992222811533e-19,3.592143432502317e-19,3.242448204407747e-19,4.981599446951005e-19,1.1620612969614488e-18,6.681768593989016e-19,1.3302469768979606e-18,1.2580419870751528e-18,1.0388553620968966e-18
128,Tera_Deedar_Hua_resampled.mp3,69,5.1337122607322495e-05,5.3578304185653284e-05,5.2457370949676205e-05,3.8150973123628586e-05,6.210045143649969e-05,1.4423253642731248e-05,9.255451149595697e-06,7.45602926055611e-06,8.499181480987533e-06,1.5089323869843158e-05,5.939957780283953e-06,6.951086762573093e-06,4.527986879641573e-06,2.2720253700913224e-06,2.598003592131933e-06,1.3110811154051363e-06,2.5057934035596848e-06,1.437815365571335e-06,4.786145073151121e-06,4.037569912020403e-06,4.568513028940383e-06,2.2184009578335763e-06,3.0116431093377663e-06,2.2451571877027578e-06,2.8941777991476148e-06,1.6271098999673888e-06,6.053517312966741e-07,3.870904045877028e-07,2.489770337746459e-07,2.8907511262831035e-07,1.871665715157661e-07,4.505833366586958e-10,3.1577677280803496e-16,1.884057274287633e-17,4.078572270984776e-18,1.5226557531399322e-18,8.118429775446494e-19,5.578661734595446e-19,4.544152720357294e-19,3.9084261480378706e-19,3.631900429139729e-19,3.491269269405678e-19,3.7684872582363975e-19,4.103018549784947e-19,4.188853048083733e-19,4.2674385501158736e-19,3.810494624027841e-19,3.899705525295746e-19,4.365267533251878e-19,3.676478107376096e-19,3.4350092657596393e-19,3.1687889585403616e-19,3.131257532243685e-19,3.3826724027530965e-19,3.2289677547854254e-19,3.179163114629504e-19,3.332737111466021e-19,3.9966832973627715e-19,3.8338394945992525e-19,5.86850900910151e-19,4.0194229544540886e-19,3.9771535608061334e-19,5.565705157989829e-19,7.827630136898577e-19,1.2223494481700366e-18,8.178051780556635e-19,1.2014317485845329e-18,1.2555153639224797e-18,1.0250426270493733e-18
129,Tera_Hone_Laga_Hoon_resampled.mp3,69,0.00010704692281052884,9.231487382737175e-05,3.6538394473617537e-05,4.6394337739706655e-05,2.273475992425301e-05,1.862536834930484e-05,8.110037273886779e-06,7.561573873857213e-06,9.193166476910396e-06,5.069582174008615e-06,2.664114812427934e-06,3.310031715765575e-06,1.0855210720874106e-06,1.270231870957929e-06,9.871107189980366e-07,1.1437597331832938e-06,1.1852849025227409e-06,1.6522279392046934e-06,1.083525081880771e-06,8.746293710721636e-07,5.631051497754213e-07,4.894393734533625e-07,4.664447464176985e-07,5.161952587144817e-07,5.979615274979058e-07,6.810112201641912e-07,5.745695307220924e-07,4.829983796512223e-07,3.572007893390383e-07,3.631998545760533e-07,2.3460116214178022e-07,6.834647079478106e-10,4.3416239179222877e-16,2.5403802218877075e-17,5.082782925762679e-18,1.7137098284947125e-18,8.340549337447913e-19,5.483348158508123e-19,4.412244848691756e-19,3.7837567901727066e-19,3.63325737684239e-19,3.374688594566532e-19,3.4142253704335943e-19,3.171258954610338e-19,3.111820297246143e-19,3.017760005822936e-19,2.9916370374776234e-19,2.9249273287915346e-19,3.059510025293926e-19,2.985242400396811e-19,3.2271769305997655e-19,3.0641673522801537e-19,3.0300002303885294e-19,3.011244205939213e-19,2.880400385704902e-19,3.036948625471289e-19,3.0470679731833437e-19,3.2587857491965286e-19,3.835933621220969e-19,3.569798278105817e-19,3.9603244354725965e-19,3.990557205083528e-19,4.316169060872207e-19,6.786036561941753e-19,7.250372975287375e-19,8.525487548503009e-19,1.465519781973072e-18,1.5580494966375694e-18,1.2583157665852438e-18
130,Tera_Hua_resampled.mp3,69,0.00012603117268285787,3.2490729871605295e-05,1.6960654873999565e-05,4.1792621852684034e-05,2.54015927436813e-05,8.809611786147155e-06,5.400620000725978e-06,5.028121199816249e-06,6.1506947781430365e-06,9.761322558300503e-06,7.159541980675193e-06,2.374635140150483e-06,4.217663774220556e-06,2.583277762308309e-06,1.0963385164418219e-06,1.150237595845379e-06,2.3094466862165554e-06,1.1480732268657163e-06,1.3805858318802774e-06,7.911056262383693e-07,6.212476473301543e-07,7.414113744184964e-07,7.784490148920821e-07,1.0555957887282007e-06,1.7156637906947289e-06,1.7988676673670907e-06,7.395051556332673e-07,6.08385739401695e-07,3.5822349185465555e-07,2.869966786218162e-07,2.3465648949230233e-07,7.177932745035802e-10,5.059729637764806e-16,2.677796940328391e-17,5.127800662955224e-18,1.698882607456282e-18,8.126102355906523e-19,5.177487534653527e-19,4.0337251071178873e-19,3.45366351129668e-19,3.198254187646662e-19,3.0838530244831526e-19,3.5636638909447334e-19,3.2225753135272943e-19,3.1160316671189734e-19,2.7548896070011356e-19,2.6986799869803927e-19,2.501864018706108e-19,2.5721214481892964e-19,2.538693391082401e-19,2.7154923295681926e-19,2.7297079775934874e-19,2.635638297906103e-19,2.579000428691545e-19,2.808747535459445e-19,2.7144297829422344e-19,2.653494163898919e-19,3.077160131052673e-19,2.690064265502747e-19,4.590414262490335e-19,3.079544858707284e-19,3.139089442382449e-19,4.1813035643799126e-19,3.2405053833697365e-19,1.184389212576028e-18,4.829041721359633e-19,6.8923995409979435e-19,1.1691277701465578e-18,9.910129849021525e-19
131,Tera_Yaar_Hoon_Main__From__Sonu_Ke_Titu_Ki_Sweety___resampled.mp3,69,0.00013198390738353716,8.279208909565406e-05,5.328686211983335e-05,5.182230242521442e-05,2.216763116897967e-05,1.4743239537092905e-05,4.349388122416777e-06,4.591907327374303e-06,5.157528942868098e-06,7.183901085344241e-06,4.863810647950863e-06,5.3351317230045595e-06,2.401771545490369e-06,1.8194933103427392e-06,1.4502677570692883e-06,1.2855874008006188e-06,1.5558020573541624e-06,1.5835485864379285e-06,5.833112215086667e-07,4.717670631342385e-07,3.11096985759817e-07,4.43344864112356e-07,2.853329682537026e-07,4.1480815791445664e-07,4.738976734940952e-07,2.5617324944618607e-07,2.1115180213188296e-07,1.8012422816363354e-07,2.1169692006664306e-07,2.4581747431157764e-07,1.2990459490434426e-07,5.877317469516888e-10,2.4520727725592105e-16,1.3970079280130845e-17,2.967542381403551e-18,1.1120240540532153e-18,6.185327632928079e-19,4.582561466760548e-19,3.9725820228992285e-19,3.6937916283830156e-19,3.42051536131024e-19,3.3348626564211534e-19,3.2730715441621825e-19,3.2540648782444377e-19,3.253628425432271e-19,3.143148732437725e-19,3.149406824746163e-19,3.069258138051927e-19,3.18503468365088e-19,3.087921800111064e-19,3.416929510557881e-19,3.264382596622817e-19,3.32192386522293e-19,3.4030584169434353e-19,3.1385253790393113e-19,3.467872910230235e-19,3.531136129864063e-19,3.5456447490936435e-19,4.44272452292008e-19,3.698085251294748e-19,3.4588060824723217e-19,3.4524273330261054e-19,5.233874263381231e-19,5.830046869225384e-19,8.486133554484854e-19,1.0272734444561378e-18,1.8363788274971777e-18,1.1952123793910719e-18,1.0091256623552967e-18
132,Tere_Binaa_resampled.mp3,69,1.2765079657054464e-05,4.669404360936213e-05,2.5621914754485278e-05,4.54556639128003e-05,2.307812209838463e-05,1.064972765596934e-05,4.2033240248855975e-06,6.481618212330498e-06,1.110513570821752e-05,1.979847832653267e-06,8.498995829565809e-07,1.4851507035565235e-06,1.0904001560697941e-06,1.066285770296928e-06,1.1570292909092141e-06,9.567494300284032e-07,1.7388214921563079e-06,1.3127558628424987e-06,8.82866244123682e-07,7.443524619495361e-07,4.123818520133431e-07,1.4762587365407109e-06,1.3666037329547922e-06,2.221943942648718e-06,1.2099220936927394e-06,1.5225410407670806e-07,5.924507330393308e-08,7.095959652795818e-08,7.781238177070895e-08,1.0282589723706896e-07,6.530043395616449e-08,1.732549089149767e-10,1.3964743770032494e-16,7.836162098424795e-18,1.6721939658244697e-18,6.402099035498939e-19,3.606986238885638e-19,2.6306648781190147e-19,2.20367886455109e-19,1.9733591141120016e-19,1.8313948557942506e-19,1.7415392764165287e-19,1.7222840869396782e-19,1.9786458604836208e-19,2.6214035872253726e-19,2.353811431994902e-19,2.0725485877856668e-19,1.6650939825246352e-19,1.8611030298863633e-19,1.7243364169281589e-19,2.0256909668507424e-19,1.7939065196510978e-19,1.9551236932444918e-19,1.8920960959765265e-19,1.6234823874045166e-19,1.764521160362453e-19,1.6798251551668518e-19,1.6770702244433833e-19,1.7014651905356866e-19,2.346621076815963e-19,3.114203773815919e-19,1.985369372347029e-19,2.992161902410286e-19,4.213974073251632e-19,7.224413084925577e-19,6.721802672886307e-19,8.263132272068955e-19,4.473221316884737e-19,3.7632438985911735e-19
133,Tere_Hone_Se_resampled.mp3,69,0.0003400426204179725,0.00011595175217251445,2.7471804183782678e-05,3.277968398861939e-05,1.4670468769991406e-05,1.1623826485919786e-05,5.996747695039534e-06,5.645269384194862e-06,6.4578256816526335e-06,4.160698868534528e-06,2.4951236977163365e-06,2.4463140088316095e-06,1.2450063297209795e-06,1.6149006661551443e-06,1.061510394601452e-06,9.401316596857534e-07,1.122676970879372e-06,1.3469661358803873e-06,8.083650987317658e-07,8.336764918996491e-07,5.486942866262718e-07,3.698891915688876e-07,3.796722161361776e-07,4.5240516309824877e-07,4.0774168139488277e-07,4.968315719521329e-07,3.6401568812682823e-07,3.466470324579235e-07,2.206019712253776e-07,1.8861720863539574e-07,1.4446191648707401e-07,1.1670188695577625e-09,2.954880972013645e-16,1.649575968792745e-17,3.473873335497664e-18,1.3405938653074306e-18,7.783049830602167e-19,6.010192037352626e-19,5.237638259516164e-19,4.839760162501482e-19,4.722104161780369e-19,4.50241761212291e-19,4.534457194767321e-19,4.347069721116232e-19,4.347979974384449e-19,4.2821792168434656e-19,4.268712843361259e-19,4.28688677415349e-19,4.483467477912569e-19,4.305799778445181e-19,4.464665425091989e-19,4.336331996044633e-19,4.3254837376826287e-19,4.3001066710041248e-19,4.255712234036845e-19,4.366740192983513e-19,4.2808829049040325e-19,4.48457580158666e-19,4.976287881981211e-19,4.569259257574509e-19,4.889869152478836e-19,4.970932457922201e-19,5.181713879313274e-19,6.67510418606065e-19,6.950852374109601e-19,8.208376246976049e-19,1.4068255775156479e-18,5.608734291006838e-18,4.326038128449759e-18
134,Tere_Jane_Ke_Baad_resampled.mp3,69,5.5890547672653175e-05,2.721694007190933e-05,1.4401586567567944e-05,2.2781217753436973e-05,2.1523555336297564e-05,2.7835873868977674e-06,4.594832869502684e-06,1.845865088351939e-06,4.121403502894464e-06,4.208781396093457e-06,2.409495896019101e-06,9.276061034302634e-07,1.8002789691595272e-06,6.281204640189397e-07,1.398653516263899e-06,5.798258890211021e-07,1.908820395033458e-06,9.862504318289228e-07,6.189224092430329e-07,2.714611748349223e-07,1.4825426612373924e-07,1.3312825066585364e-07,1.7699494399864153e-07,2.658089272500978e-07,6.457724759240744e-07,4.0818789789971003e-07,1.759489404898634e-07,9.305862538802922e-08,4.504937792090183e-08,3.910109582391524e-08,1.9938462106074225e-08,9.666590067469474e-11,4.836722258088659e-17,2.8981176049055935e-18,7.3765066858081365e-19,3.425244275856902e-19,2.2377246467455387e-19,1.822165308748047e-19,1.6052248816076128e-19,1.4932260455271583e-19,1.4655937240295242e-19,1.4411321915181415e-19,1.5987229862009322e-19,1.5423678986484574e-19,1.5158793299718548e-19,1.3828950319393207e-19,1.3387347438147575e-19,1.3130190051113558e-19,1.380978083958477e-19,1.3415019664875053e-19,1.5490733222515345e-19,1.5838174238923288e-19,1.452984279420014e-19,1.7020081287822188e-19,1.352692761954521e-19,1.5198220879251712e-19,1.3851160603330428e-19,1.5665270945480091e-19,1.9476054468960015e-19,1.839761389001396e-19,1.8669276548350959e-19,1.541222090950136e-19,2.2884045844828867e-19,2.7467912273743604e-19,6.19514740586077e-19,3.4408079521670973e-19,5.513487158205587e-19,4.903870347275287e-19,4.161583494993086e-19
135,Tere_Sang_Yaara__From__Rustom___resampled.mp3,69,6.627033489665731e-05,4.061349568169214e-05,2.970408386449865e-05,3.6496679138533934e-05,1.5874203425040587e-05,2.1585780216853087e-05,5.734320144350729e-06,4.8414835014952664e-06,5.627505678475867e-06,2.2719592946412005e-06,1.0287725671176329e-06,1.9190204862033723e-06,5.439119466562412e-07,5.359162132583506e-07,4.0374018785178383e-07,6.245536702344111e-07,5.685710237924161e-07,9.009224809992217e-07,4.5525483973788077e-07,4.6400727503670194e-07,3.3493722490464384e-07,2.2568532380690363e-07,1.8777730859429063e-07,3.099337588619016e-07,8.04877997138716e-07,7.308940479932586e-07,4.801841778608825e-07,3.852317300000687e-07,1.5897829245054483e-07,1.3813010198383425e-07,6.64598704664377e-08,1.9447103396564584e-10,1.2964058878693384e-16,8.224712726229764e-18,1.8930051513970102e-18,7.451789862378148e-19,4.2046853768971395e-19,3.0499890445704913e-19,2.5679091168302e-19,2.3408381071900372e-19,2.2980339777800914e-19,2.2260912305960256e-19,2.3809597533605564e-19,2.2382133542667475e-19,2.1287861039412108e-19,1.9209796912206945e-19,1.9123749266012795e-19,1.9313779281408908e-19,1.991717195828994e-19,1.9276120505585971e-19,2.0419345095435695e-19,1.9503931842519639e-19,1.9545873892539194e-19,1.9453845354424643e-19,1.8684572020935643e-19,1.9343573739705701e-19,1.9828926660926318e-19,2.0124302055131813e-19,2.2383854509311353e-19,2.263458786555035e-19,2.6384690389442803e-19,2.469814875392196e-19,3.159098185414171e-19,4.773339318018305e-19,4.574847192916287e-19,6.325536629512959e-19,8.198321810565549e-19,1.1010451757063224e-18,8.763591877109009e-19
136,Teri_Deewani_resampled.mp3,69,0.00010226920546689768,3.812710406446899e-05,7.336593183252869e-05,5.464962661028736e-05,4.0079889189092996e-05,1.4341757073844896e-05,1.955408759016897e-05,1.2101568441056044e-05,1.380814387460339e-05,2.194257523432059e-05,8.39685728929956e-06,9.003303572806346e-06,6.031111120723465e-06,5.2884021483460145e-06,3.261058554690271e-06,2.557081171622615e-06,2.6504553658818134e-06,2.011284656883706e-06,2.707890782891679e-06,1.9687963365109882e-06,1.9696564725581596e-06,3.7677877006310307e-06,2.829776158617613e-06,2.1529049907487854e-06,1.6520231792213305e-06,1.6829822068850298e-06,8.756527645610651e-07,1.1446101968778194e-06,3.987616719690637e-07,8.759791249853647e-07,4.159313311885898e-07,7.676565348749333e-10,8.050667017020523e-16,4.8459895994447687e-17,9.768512938244531e-18,3.23282209348183e-18,1.4910166582318626e-18,9.092844731531855e-19,7.124669924773678e-19,5.538406589944205e-19,5.373995449658198e-19,4.80654505417442e-19,4.572839047107858e-19,4.365993898152198e-19,4.615278776795657e-19,4.2628026494517473e-19,5.8349927080754085e-19,3.9899689046560427e-19,4.343852101274173e-19,3.8754906641977775e-19,4.1247430252078566e-19,4.046822091157911e-19,4.071059479998426e-19,4.241989603835353e-19,4.2600537556222485e-19,4.256970506672814e-19,4.2292773794549086e-19,4.939247861196655e-19,5.813169880403252e-19,7.467239620574856e-19,4.901918674139254e-19,5.56998612905238e-19,7.409728008824594e-19,7.129541022125407e-19,9.295366333163036e-19,1.095539007840207e-18,1.060342775031789e-18,1.5666573732039038e-18,1.272937013363241e-18
137,Teri_Jhuki_Nazar_resampled.mp3,69,0.0001061376505130618,8.128110466294518e-05,5.364525819095205e-05,0.0001363199178154249,4.830721738477042e-05,2.284566423910752e-05,8.945312976946253e-06,1.2279057822274313e-05,1.0097494825745923e-05,1.0569134113688765e-05,5.470445421061751e-06,5.90385778891975e-06,2.5003272953365804e-06,4.5260617390835166e-06,1.3247661382981088e-06,2.5687822000421828e-06,2.0840145540242026e-06,1.971509941515457e-06,1.3040159339637613e-06,7.546019633089618e-07,8.140042319524463e-07,8.251988316885452e-07,1.7362309562037155e-06,1.693107797493428e-06,8.843638471426466e-07,5.573267703378107e-07,3.949781893052412e-07,3.9857814784395686e-07,2.9645472325902433e-07,2.769426670599634e-07,1.6767328574904492e-07,4.5376756455756217e-10,3.9451346293601145e-16,2.1028536925430184e-17,4.289947474124028e-18,1.578075608257092e-18,8.65526528713815e-19,6.336124173857143e-19,5.333042268073283e-19,4.924599803575662e-19,4.608375727019432e-19,4.483010039470784e-19,4.434465534131443e-19,4.391243876867639e-19,4.539040202133956e-19,4.959122202842594e-19,4.357341150767013e-19,4.1543565263609843e-19,4.132112541582661e-19,4.114328531367503e-19,4.401898195242031e-19,4.417250566618284e-19,4.654922586027565e-19,4.319112688309463e-19,4.749904382103595e-19,4.2001397251766617e-19,4.473059464212631e-19,4.481337996399737e-19,5.339945671207572e-19,5.799891082976421e-19,7.370288073106713e-19,5.116185100240524e-19,5.709785111172345e-19,5.643729524529521e-19,2.536542851712543e-18,8.579141449088236e-19,1.5707574716935429e-18,1.712448766049149e-18,1.4169175924572642e-18
138,Te_Amo__Duet__resampled.mp3,69,0.00011131069666901968,0.00016545858501675132,7.734661464977955e-05,2.9277138079423052e-05,1.684168598758299e-05,1.561644341821675e-05,7.3630149494412664e-06,5.744239843327924e-06,3.1358519135090713e-06,6.276405296370792e-06,2.7502354335691405e-06,2.2289062947687405e-06,2.2598804762418775e-06,2.468429090737199e-06,1.2262759243966125e-06,1.7063853709230067e-06,1.191589027475398e-06,1.3700140787690712e-06,1.3951051160503863e-06,8.198863474696293e-07,1.1501482072983367e-06,6.043916060624206e-07,5.092989454722783e-07,6.718135834635715e-07,7.801080390687289e-07,1.2573559799676783e-06,6.993880968341921e-07,7.153944683895696e-07,4.2425561641853173e-07,4.2269111810513745e-07,2.2495749631391612e-07,1.1940456006078833e-09,5.634422954886468e-16,3.0534807563135796e-17,6.1137801672266885e-18,2.100952239520487e-18,1.0355012967500752e-18,6.875780843621855e-19,5.511118591981694e-19,4.714638178776068e-19,4.610103408840699e-19,4.2676580288433623e-19,4.433308010804154e-19,3.9621019128191194e-19,3.8993042554190094e-19,3.7796096130161536e-19,3.7073838440094792e-19,3.856508130407595e-19,3.844357491103914e-19,3.7681250568511187e-19,3.943602163329481e-19,3.7492065247527693e-19,3.9709967927493204e-19,3.761851998514239e-19,4.013376452873484e-19,3.761525823997853e-19,3.831330710238759e-19,3.8654995474033284e-19,4.0087946795402016e-19,4.577009531818395e-19,4.83525197199725e-19,4.429226806386279e-19,4.873345750102803e-19,4.457489258899684e-19,7.322746034563078e-19,9.650753373707265e-19,2.905551566516838e-18,1.4250432057804983e-18,1.2779472062759064e-18
139,The_Humma_Song_resampled.mp3,69,0.00024482997429107843,2.7920752336271454e-05,1.053145215202751e-05,1.1388222203707997e-05,4.916726772356772e-06,4.191869781665836e-06,1.968510181937027e-06,2.7789245653850703e-06,2.2812272617791627e-06,2.1335327227433264e-06,2.1019749452735294e-06,2.035752449423364e-06,1.30201738543985e-06,1.319176855291712e-06,2.812589104632364e-06,1.601510960712789e-06,1.155377844899995e-06,1.4347067979241263e-06,1.3864698710274244e-06,1.1482265882962735e-06,8.731058800022687e-07,1.3117022696242215e-06,9.067493523713818e-07,7.151453333147371e-07,8.054671434201524e-07,6.127969874520758e-07,5.935537345920086e-07,4.7331909465127506e-07,1.0050766640013398e-06,5.202700962115072e-07,3.426601590521666e-07,1.5964580732579937e-09,6.040653469684569e-16,3.629242789437382e-17,7.364704127568071e-18,2.424522392686491e-18,1.1024195217472904e-18,6.64055686387109e-19,4.955489199740106e-19,4.728776528122561e-19,3.7327453913412446e-19,3.2826400774889537e-19,3.2807182356402664e-19,3.129676011305474e-19,3.0128669274020143e-19,2.9453110129525e-19,3.140324776373641e-19,2.7523800928078415e-19,2.9846027733336514e-19,2.813623137945775e-19,2.948941086387558e-19,2.8652087927183674e-19,2.879542529750729e-19,3.2834789800416732e-19,2.733272661332516e-19,2.762826184804291e-19,2.705345111644164e-19,2.871783903568904e-19,2.823739847293407e-19,2.8729181559040415e-19,3.011032472630338e-19,2.8044794973723326e-19,3.113353261140846e-19,3.169330877211247e-19,3.785699440581206e-19,4.12882653402801e-19,6.393324486803534e-19,7.532980565080635e-19,9.298436296224094e-19
